,time,status1,status2,status3,status4,status5,status6,status7,status8,status9,status10,status11,status12,status13,status14,status15,status16,status17,status18,status19,unsure,green,red,all,unsure percent,green percent,red percent
12,0.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
13,0.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
14,0.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
15,0.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
16,0.8,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
17,0.85,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
18,0.9,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
19,0.95,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
20,1.0,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
21,1.05,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
22,1.1,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
23,1.15,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
24,1.2,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
25,1.25,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
26,1.3,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
27,1.35,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
28,1.4,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
29,1.45,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
30,1.5,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
31,1.55,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
32,1.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,18,1,0,19,0.9474,0.0526,0.0
33,1.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,18,1,0,19,0.9474,0.0526,0.0
34,1.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,18,1,0,19,0.9474,0.0526,0.0
35,1.75,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,17,2,0,19,0.8947,0.1053,0.0
36,1.8,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,17,2,0,19,0.8947,0.1053,0.0
37,1.85,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,17,2,0,19,0.8947,0.1053,0.0
38,1.9,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
39,1.95,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
40,2.0,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
41,2.05,unsure,green,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
42,2.1,unsure,green,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
43,2.15,unsure,green,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,16,3,0,19,0.8421,0.1579,0.0
44,2.2,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,15,4,0,19,0.7895,0.2105,0.0
45,2.25,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,14,5,0,19,0.7368,0.2632,0.0
46,2.3,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,14,5,0,19,0.7368,0.2632,0.0
47,2.35,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,14,5,0,19,0.7368,0.2632,0.0
48,2.4,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,green,unsure,unsure,unsure,14,5,0,19,0.7368,0.2632,0.0
49,2.45,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,unsure,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
50,2.5,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,unsure,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
51,2.55,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,unsure,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
52,2.6,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,unsure,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
53,2.65,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
54,2.7,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
55,2.75,unsure,green,unsure,green,unsure,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
56,2.8,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
57,2.85,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
58,2.9,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
59,2.95,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
60,3.0,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
61,3.05,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
62,3.1,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
63,3.15,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
64,3.2,unsure,green,unsure,green,green,green,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,10,9,0,19,0.5263,0.4737,0.0
65,3.25,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
66,3.3,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
67,3.35,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
68,3.4,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
69,3.45,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
70,3.5,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
71,3.55,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
72,3.6,unsure,green,unsure,green,green,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
73,3.65,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
74,3.7,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
75,3.75,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
76,3.8,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
77,3.85,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
78,3.9,unsure,green,unsure,green,unsure,unsure,unsure,green,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
79,3.95,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
80,4.0,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
81,4.05,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
82,4.1,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
83,4.15,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
84,4.2,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
85,4.25,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
86,4.3,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
87,4.35,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
88,4.4,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
89,4.45,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
90,4.5,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
91,4.55,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
92,4.6,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
93,4.65,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
94,4.7,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,green,unsure,unsure,13,6,0,19,0.6842,0.3158,0.0
95,4.75,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
96,4.8,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,unsure,unsure,12,7,0,19,0.6316,0.3684,0.0
97,4.85,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
98,4.9,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,unsure,unsure,11,8,0,19,0.5789,0.4211,0.0
99,4.95,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
100,5.0,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
101,5.05,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
102,5.1,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
103,5.15,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
104,5.2,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
105,5.25,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
106,5.3,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
107,5.35,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,green,green,green,green,unsure,10,9,0,19,0.5263,0.4737,0.0
108,5.4,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
109,5.45,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
110,5.5,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
111,5.55,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
112,5.6,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
113,5.65,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
114,5.7,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
115,5.75,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
116,5.8,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
117,5.85,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
118,5.9,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
119,5.95,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
120,6.0,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
121,6.05,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
122,6.1,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
123,6.15,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
124,6.2,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
125,6.25,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
126,6.3,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
127,6.35,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
128,6.4,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
129,6.45,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
130,6.5,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
131,6.55,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
132,6.6,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
133,6.65,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,green,8,11,0,19,0.4211,0.5789,0.0
134,6.7,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
135,6.75,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
136,6.8,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
137,6.85,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
138,6.9,unsure,green,unsure,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,10,0,19,0.4737,0.5263,0.0
139,6.95,unsure,green,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,8,10,1,19,0.4211,0.5263,0.0526
140,7.0,unsure,green,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,8,10,1,19,0.4211,0.5263,0.0526
141,7.05,unsure,green,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,8,10,1,19,0.4211,0.5263,0.0526
142,7.1,unsure,unsure,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,9,1,19,0.4737,0.4737,0.0526
143,7.15,unsure,unsure,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,9,1,19,0.4737,0.4737,0.0526
144,7.2,unsure,unsure,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,9,1,19,0.4737,0.4737,0.0526
145,7.25,unsure,unsure,red,green,unsure,unsure,unsure,unsure,green,unsure,green,unsure,green,green,green,green,green,green,unsure,9,9,1,19,0.4737,0.4737,0.0526
146,7.3,unsure,unsure,red,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,green,green,green,green,green,unsure,10,8,1,19,0.5263,0.4211,0.0526
147,7.35,unsure,unsure,red,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,green,green,green,green,green,unsure,10,8,1,19,0.5263,0.4211,0.0526
148,7.4,unsure,unsure,red,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,green,green,green,unsure,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
149,7.45,unsure,unsure,red,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,green,unsure,green,unsure,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
150,7.5,unsure,unsure,red,green,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,green,unsure,unsure,unsure,14,4,1,19,0.7368,0.2105,0.0526
