,time,status1,status2,status3,status4,status5,status6,status7,status8,status9,status10,status11,status12,status13,status14,status15,status16,status17,status18,status19,unsure,green,red,all,unsure percent,green percent,red percent
12,0.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
13,0.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
14,0.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
15,0.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
16,0.8,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
17,0.85,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
18,0.9,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
19,0.95,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
20,1.0,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
21,1.05,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
22,1.1,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
23,1.15,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
24,1.2,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
25,1.25,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
26,1.3,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
27,1.35,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
28,1.4,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
29,1.45,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
30,1.5,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
31,1.55,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
32,1.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
33,1.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
34,1.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
35,1.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
36,1.8,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
37,1.85,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
38,1.9,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
39,1.95,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
40,2.0,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
41,2.05,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
42,2.1,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
43,2.15,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
44,2.2,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
45,2.25,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
46,2.3,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
47,2.35,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
48,2.4,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
49,2.45,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
50,2.5,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
51,2.55,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
52,2.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,red,unsure,unsure,17,1,1,19,0.8947,0.0526,0.0526
53,2.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,16,2,1,19,0.8421,0.1053,0.0526
54,2.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,15,3,1,19,0.7895,0.1579,0.0526
55,2.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,15,3,1,19,0.7895,0.1579,0.0526
56,2.8,unsure,unsure,unsure,unsure,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,14,4,1,19,0.7368,0.2105,0.0526
57,2.85,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
58,2.9,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
59,2.95,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
60,3.0,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
61,3.05,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
62,3.1,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
63,3.15,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
64,3.2,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
65,3.25,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
66,3.3,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
67,3.35,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
68,3.4,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
69,3.45,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
70,3.5,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
71,3.55,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,unsure,red,unsure,unsure,13,5,1,19,0.6842,0.2632,0.0526
72,3.6,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,green,red,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
73,3.65,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,green,red,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
74,3.7,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,green,red,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
75,3.75,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,green,red,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
76,3.8,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,green,green,red,unsure,unsure,12,6,1,19,0.6316,0.3158,0.0526
77,3.85,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,12,5,1,18,0.6667,0.2778,0.0556
78,3.9,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,12,5,1,18,0.6667,0.2778,0.0556
79,3.95,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,12,5,1,18,0.6667,0.2778,0.0556
80,4.0,unsure,unsure,unsure,green,unsure,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,12,5,1,18,0.6667,0.2778,0.0556
81,4.05,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
82,4.1,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
83,4.15,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
84,4.2,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
85,4.25,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
86,4.3,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
87,4.35,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
88,4.4,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
89,4.45,unsure,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
90,4.5,green,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,10,6,2,18,0.5556,0.3333,0.1111
91,4.55,green,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,10,6,2,18,0.5556,0.3333,0.1111
92,4.6,green,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,10,6,2,18,0.5556,0.3333,0.1111
93,4.65,green,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,green,red,unsure,unsure,10,6,2,18,0.5556,0.3333,0.1111
94,4.7,green,unsure,unsure,green,red,green,unsure,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
95,4.75,green,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,10,6,2,18,0.5556,0.3333,0.1111
96,4.8,unsure,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
97,4.85,unsure,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
98,4.9,unsure,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
99,4.95,unsure,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,unsure,unsure,11,5,2,18,0.6111,0.2778,0.1111
100,5.0,unsure,unsure,unsure,green,red,green,green,green,unsure,unsure,unsure,unsure,unsure,green,,unsure,red,,unsure,10,5,2,17,0.5882,0.2941,0.1176
101,5.05,red,unsure,,green,red,green,green,green,,unsure,unsure,unsure,red,green,,unsure,red,,unsure,6,5,4,15,0.4,0.3333,0.2667
102,5.1,red,,,,,,,green,,,,unsure,,,,red,,,,1,1,2,4,0.25,0.25,0.5
103,5.15,red,,,,,,,green,,,,,,,,red,,,,0,1,2,3,0.0,0.3333,0.6667
104,,,,,,,,,,,,,,,,,red,,,,0,0,1,1,0.0,0.0,1.0
