,time,status1,status2,status3,status4,status5,status6,status7,status8,status9,status10,status11,status12,status13,status14,status15,status16,status17,status18,status19,unsure,green,red,all,unsure percent,green percent,red percent
12,0.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
13,0.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
14,0.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
15,0.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
16,0.8,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
17,0.85,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
18,0.9,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
19,0.95,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
20,1.0,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
21,1.05,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
22,1.1,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
23,1.15,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
24,1.2,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
25,1.25,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
26,1.3,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
27,1.35,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
28,1.4,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
29,1.45,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
30,1.5,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
31,1.55,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
32,1.6,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
33,1.65,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
34,1.7,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
35,1.75,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
36,1.8,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,19,0,0,19,1.0,0.0,0.0
37,1.85,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
38,1.9,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
39,1.95,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
40,2.0,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
41,2.05,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,18,0,1,19,0.9474,0.0,0.0526
42,2.1,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
43,2.15,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
44,2.2,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
45,2.25,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
46,2.3,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
47,2.35,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,17,0,2,19,0.8947,0.0,0.1053
48,2.4,unsure,red,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,16,0,3,19,0.8421,0.0,0.1579
49,2.45,unsure,red,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,16,0,3,19,0.8421,0.0,0.1579
50,2.5,unsure,red,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,16,0,3,19,0.8421,0.0,0.1579
51,2.55,unsure,red,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,16,0,3,19,0.8421,0.0,0.1579
52,2.6,unsure,red,unsure,unsure,unsure,red,unsure,unsure,unsure,unsure,unsure,unsure,red,unsure,red,unsure,unsure,unsure,unsure,15,0,4,19,0.7895,0.0,0.2105
53,2.65,unsure,red,unsure,unsure,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,unsure,unsure,unsure,14,0,5,19,0.7368,0.0,0.2632
54,2.7,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,unsure,unsure,unsure,13,0,6,19,0.6842,0.0,0.3158
55,2.75,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,unsure,unsure,unsure,13,0,6,19,0.6842,0.0,0.3158
56,2.8,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,red,unsure,unsure,12,0,7,19,0.6316,0.0,0.3684
57,2.85,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,red,unsure,unsure,12,0,7,19,0.6316,0.0,0.3684
58,2.9,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,red,unsure,unsure,12,0,7,19,0.6316,0.0,0.3684
59,2.95,unsure,red,unsure,red,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,red,red,unsure,11,0,8,19,0.5789,0.0,0.4211
60,3.0,unsure,red,unsure,unsure,unsure,red,unsure,unsure,red,unsure,unsure,unsure,red,unsure,red,unsure,unsure,red,unsure,13,0,6,19,0.6842,0.0,0.3158
61,3.05,unsure,red,unsure,unsure,unsure,red,red,unsure,red,unsure,unsure,unsure,red,unsure,red,red,unsure,red,unsure,11,0,8,19,0.5789,0.0,0.4211
62,3.1,unsure,red,unsure,unsure,unsure,red,red,unsure,red,unsure,unsure,unsure,red,unsure,red,red,unsure,red,unsure,11,0,8,19,0.5789,0.0,0.4211
63,3.15,unsure,red,unsure,unsure,unsure,red,red,unsure,red,unsure,unsure,unsure,red,unsure,red,red,unsure,red,unsure,11,0,8,19,0.5789,0.0,0.4211
64,3.2,unsure,red,unsure,red,red,red,red,unsure,red,unsure,unsure,unsure,red,unsure,red,red,unsure,red,unsure,9,0,10,19,0.4737,0.0,0.5263
65,3.25,unsure,red,unsure,red,red,red,red,unsure,red,unsure,unsure,unsure,red,unsure,red,red,unsure,red,unsure,9,0,10,19,0.4737,0.0,0.5263
66,3.3,unsure,red,red,red,red,red,red,unsure,red,unsure,red,unsure,red,red,red,unsure,unsure,red,unsure,7,0,12,19,0.3684,0.0,0.6316
67,3.35,unsure,red,red,red,red,red,red,unsure,red,unsure,red,unsure,red,red,red,unsure,unsure,red,unsure,7,0,12,19,0.3684,0.0,0.6316
68,3.4,unsure,red,red,red,red,red,red,unsure,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,6,0,13,19,0.3158,0.0,0.6842
69,3.45,unsure,red,red,red,red,red,red,unsure,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,6,0,13,19,0.3158,0.0,0.6842
70,3.5,unsure,red,red,red,red,red,red,unsure,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,6,0,13,19,0.3158,0.0,0.6842
71,3.55,unsure,red,,red,red,red,red,unsure,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,6,0,12,18,0.3333,0.0,0.6667
72,3.6,unsure,red,,red,red,red,red,red,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,5,0,13,18,0.2778,0.0,0.7222
73,3.65,unsure,red,,red,red,red,red,red,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,5,0,13,18,0.2778,0.0,0.7222
74,3.7,unsure,red,,red,red,red,red,red,red,unsure,red,red,red,red,red,unsure,unsure,red,unsure,5,0,13,18,0.2778,0.0,0.7222
75,3.75,unsure,red,,red,red,red,red,red,red,unsure,red,red,red,red,red,unsure,red,red,unsure,4,0,14,18,0.2222,0.0,0.7778
76,3.8,unsure,,,red,,red,,red,,,red,,red,,red,unsure,red,red,unsure,3,0,8,11,0.2727,0.0,0.7273
77,3.85,unsure,,,red,,red,,,,,,,red,,red,unsure,,,,2,0,4,6,0.3333,0.0,0.6667
78,3.9,unsure,,,,,,,,,,,,,,red,unsure,,,,2,0,1,3,0.6667,0.0,0.3333
79,3.95,unsure,,,,,,,,,,,,,,red,unsure,,,,2,0,1,3,0.6667,0.0,0.3333
80,4.0,unsure,,,,,,,,,,,,,,,unsure,,,,2,0,0,2,1.0,0.0,0.0
81,4.05,unsure,,,,,,,,,,,,,,,red,,,,1,0,1,2,0.5,0.0,0.5
82,4.1,unsure,,,,,,,,,,,,,,,red,,,,1,0,1,2,0.5,0.0,0.5
83,4.15,unsure,,,,,,,,,,,,,,,red,,,,1,0,1,2,0.5,0.0,0.5
84,4.2,unsure,,,,,,,,,,,,,,,red,,,,1,0,1,2,0.5,0.0,0.5
85,4.25,unsure,,,,,,,,,,,,,,,red,,,,1,0,1,2,0.5,0.0,0.5
86,4.3,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
87,4.35,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
88,4.4,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
89,4.45,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
90,4.5,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
91,4.55,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
92,4.6,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
93,4.65,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
94,4.7,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
95,4.75,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
96,4.8,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
97,4.85,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
98,4.9,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
99,4.95,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
100,5.0,unsure,,,,,,,,,,,,,,,,,,,1,0,0,1,1.0,0.0,0.0
